cell_id,ctr_x,ctr_y,n_dolmen,n_sites,n_extant,landform_mode,dist_coast_km,elev_m,bathy_grad,curr_p90,curr_mean
1208,952500.0,1662500.0,2.0,1.0,0.0,산록하사면,32.312352971266435,65.05133056640625,37.041472893593685,,
1209,952500.0,1667500.0,41.0,10.0,20.0,평지,35.7827366336893,198.86317443847656,21.17671028115216,,
1210,952500.0,1672500.0,124.0,20.0,120.0,평지,38.97662168998179,51.48813247680664,13.37113258830001,,
1211,952500.0,1677500.0,8.0,2.0,8.0,산록하평지,42.14754838010417,315.24945068359375,92.16798980248507,,
1212,952500.0,1682500.0,0.0,0.0,0.0,,44.87070984068915,489.096923828125,94.45295377737298,,
1213,952500.0,1687500.0,0.0,0.0,0.0,,46.952443861207676,203.16384887695312,114.44472651269909,,
1214,952500.0,1692500.0,6.0,2.0,1.0,구릉정상부,42.855942545711095,42.98023223876953,5.561016137036846,,
1215,952500.0,1697500.0,1.0,1.0,0.0,평지,38.97090759044139,82.44056701660156,31.80232369105553,,
1216,952500.0,1702500.0,3.0,1.0,3.0,평지,35.36709580053407,49.882965087890625,12.538123620229596,,
1217,952500.0,1707500.0,17.0,7.0,12.0,구릉정상,32.13924847138753,147.42025756835938,45.70635043431726,,
1218,952500.0,1712500.0,1.0,1.0,1.0,평지,29.411411378018194,548.5120849609375,130.28678105839342,,
1219,952500.0,1717500.0,0.0,0.0,0.0,,27.333696167705714,278.7513427734375,55.278809978262935,,
1220,952500.0,1722500.0,0.0,0.0,0.0,,26.06205619535577,260.4145202636719,25.733154081138338,,
1221,952500.0,1727500.0,5.0,3.0,7.0,산록하사면,25.71634888687183,383.0464782714844,32.81726603176468,,
1222,952500.0,1732500.0,0.0,0.0,0.0,,25.975236128073217,114.8846664428711,23.934062538190023,,
1223,952500.0,1737500.0,6.0,1.0,6.0,산록하사면,22.515002527237275,83.29825592041016,24.48496344282658,,
1224,952500.0,1742500.0,0.0,0.0,0.0,,19.726575620057364,60.61006546020508,34.709186119177595,,
1225,952500.0,1747500.0,0.0,0.0,0.0,,17.79647208969771,26.28416633605957,4.970487969398039,,
1226,952500.0,1752500.0,65.0,16.0,68.0,평지,16.765035643964612,20.01174545288086,7.951063034280228,,
1227,952500.0,1757500.0,0.0,0.0,0.0,,15.234383768089348,16.94001007080078,4.15979673241553,,
1228,952500.0,1762500.0,25.0,3.0,9.0,평지(추정),12.925711788974752,19.373245239257812,5.350751653129257,,
1229,952500.0,1767500.0,0.0,0.0,0.0,,12.331326032096365,5.090177536010742,0.2367906087556071,,
1230,952500.0,1772500.0,0.0,0.0,0.0,,13.676592344881605,22.21748924255371,0.49205397886950775,,
1231,952500.0,1777500.0,0.0,0.0,0.0,,11.152964055264981,9.69445514678955,1.2257105737625074,,
1232,952500.0,1782500.0,0.0,0.0,0.0,,9.408182501556484,21.57743263244629,2.7203841141187,,
1233,952500.0,1787500.0,0.0,0.0,0.0,,9.460204337949586,11.67774486541748,1.388238260882947,,
1234,952500.0,1792500.0,0.0,0.0,0.0,,11.730692521766395,3.1859333515167236,1.8400144607936046,,
1235,952500.0,1797500.0,0.0,0.0,0.0,,15.353267664073726,9.10854434967041,10.494680415862108,,
1236,952500.0,1802500.0,0.0,0.0,0.0,,19.59174593774526,9.412322044372559,30.569536393801304,,
1237,952500.0,1807500.0,0.0,0.0,0.0,,24.12364379221397,112.4203109741211,32.737115641392904,,
1238,952500.0,1812500.0,0.0,0.0,0.0,,28.810829053293308,46.85806655883789,35.348622055505935,,
1239,952500.0,1817500.0,0.0,0.0,0.0,,33.58835440539705,63.69287872314453,46.99785757305472,,
1240,952500.0,1822500.0,0.0,0.0,0.0,,32.69279190748319,11.501855850219727,26.35682686675214,,
1241,952500.0,1827500.0,0.0,0.0,0.0,,31.760217526088944,192.41082763671875,73.38451286181484,,
1249,957500.0,1597500.0,0.0,0.0,0.0,,0.11105909524725276,22.037981033325195,48.79195080781987,,
1254,957500.0,1622500.0,0.0,0.0,0.0,,2.5287293826152992,-4.0,0.673145600891813,,
1255,957500.0,1627500.0,0.0,0.0,0.0,,1.8069802536766815,29.044334411621094,24.711415039907234,,
1256,957500.0,1632500.0,0.0,0.0,0.0,,5.924780526346558,433.3512268066406,117.0529617650479,,
1257,957500.0,1637500.0,0.0,0.0,0.0,,9.965842289004033,229.33392333984375,52.92173968061414,,
1258,957500.0,1642500.0,0.0,0.0,0.0,,13.43017190431384,205.29434204101562,50.28988744390337,,
1259,957500.0,1647500.0,0.0,0.0,0.0,,17.419967192201646,276.4919128417969,74.45955413561451,,
1260,957500.0,1652500.0,8.0,1.0,8.0,,21.828841298547566,157.54434204101562,27.47842652611121,,
1261,957500.0,1657500.0,2.0,1.0,0.0,산록하사면,25.26509619972659,156.18936157226562,29.675962692959917,,
1262,957500.0,1662500.0,5.0,2.0,6.0,평지,28.71656616724391,414.23150634765625,28.059156224843832,,
1263,957500.0,1667500.0,0.0,0.0,0.0,,32.57233886127854,300.8892822265625,180.28088932901042,,
1264,957500.0,1672500.0,4.0,3.0,2.0,산록하평지,36.705222317133774,183.706787109375,32.68481058178936,,
1265,957500.0,1677500.0,7.0,3.0,5.0,산록하사면,41.031566285074646,383.0372009277344,81.33995815192118,,
1266,957500.0,1682500.0,10.0,2.0,7.0,산록하평지,45.496214328916786,398.8341064453125,144.2987100837328,,
1267,957500.0,1687500.0,0.0,0.0,0.0,,49.865794367715424,159.45567321777344,84.22914216094676,,
1268,957500.0,1692500.0,0.0,0.0,0.0,,46.02930886798879,89.18807983398438,52.38382751917718,,
1269,957500.0,1697500.0,17.0,4.0,16.0,산록하사면,42.4357997663075,222.6565704345703,12.171177007540276,,
1270,957500.0,1702500.0,178.0,18.0,118.0,구릉정상부,39.15222763454942,94.3513412475586,38.1900034549002,,
1271,957500.0,1707500.0,9.0,3.0,0.0,산록하사면,36.262883995747046,106.24089813232422,44.74876195865895,,
1272,957500.0,1712500.0,0.0,0.0,0.0,,33.86881430800965,346.40582275390625,92.06015651204517,,
1273,957500.0,1717500.0,1.0,1.0,0.0,산록하사면,32.08109115307444,371.34814453125,66.64049267228154,,
1274,957500.0,1722500.0,2.0,2.0,1.0,지석묘는 고암마을에서 원항마을로 넘어가는 고,31.004777640120295,273.08050537109375,21.1387259435416,,
1275,957500.0,1727500.0,0.0,0.0,0.0,,30.714753188894996,278.372802734375,87.46571981037077,,
1276,957500.0,1732500.0,0.0,0.0,0.0,,29.56000756088807,353.53350830078125,48.278608144177625,,
1277,957500.0,1737500.0,0.0,0.0,0.0,,26.570782711318472,94.43586730957031,31.790994881241403,,
1278,957500.0,1742500.0,4.0,1.0,4.0,,24.252316990398473,280.664306640625,137.66123279872633,,
1279,957500.0,1747500.0,3.0,2.0,3.0,구릉사면,22.623348850632347,102.98359680175781,17.13189439647463,,
1280,957500.0,1752500.0,0.0,0.0,0.0,,21.735690319809837,147.65744018554688,37.17470666235908,,
1281,957500.0,1757500.0,0.0,0.0,0.0,,19.493449645138025,29.647533416748047,10.876775989475753,,
1282,957500.0,1762500.0,0.0,0.0,0.0,,17.747736631067873,19.438310623168945,8.513092127565788,,
1283,957500.0,1767500.0,9.0,2.0,7.0,구릉정상부,17.319634291288175,7.013088703155518,0.6578504189822841,,
1284,957500.0,1772500.0,0.0,0.0,0.0,,18.13048637888065,21.711599349975586,4.629700689439329,,
1285,957500.0,1777500.0,0.0,0.0,0.0,,15.58331887305582,27.123977661132812,17.976155190585576,,
1286,957500.0,1782500.0,0.0,0.0,0.0,,14.379317836564335,147.92193603515625,74.06519583203453,,
1287,957500.0,1787500.0,0.0,0.0,0.0,,14.36072540576319,19.728012084960938,8.98158765216462,,
1288,957500.0,1792500.0,0.0,0.0,0.0,,15.948169647461059,7.163044452667236,0.8142342864413427,,
1289,957500.0,1797500.0,27.0,2.0,16.0,구릉정상부,18.773859380230377,3.8434557914733887,0.48825984611077317,,
1290,957500.0,1802500.0,0.0,0.0,0.0,,22.373454738889343,5.622955322265625,2.4094107009947954,,
1291,957500.0,1807500.0,0.0,0.0,0.0,,26.432653250810745,19.56363296508789,7.59892392874811,,
1292,957500.0,1812500.0,0.0,0.0,0.0,,30.770096502969594,140.4815216064453,39.080224947349116,,
1293,957500.0,1817500.0,0.0,0.0,0.0,,35.28331786732262,96.23121643066406,30.562266493650643,,
1294,957500.0,1822500.0,0.0,0.0,0.0,,37.542968804695114,36.455223083496094,39.69532764503058,,
1295,957500.0,1827500.0,0.0,0.0,0.0,,36.73373492130632,62.64695739746094,20.352794227793893,,
1305,962500.0,1607500.0,0.0,0.0,0.0,,1.7900053621459524,-1.25,1.6161367124412662,,
1309,962500.0,1627500.0,0.0,0.0,0.0,,0.9043102418854626,-4.0,0.9762812094883317,,
1310,962500.0,1632500.0,0.0,0.0,0.0,,2.9563315842201616,111.35342407226562,45.62567865499315,,
1311,962500.0,1637500.0,0.0,0.0,0.0,,6.368733135977927,238.55308532714844,33.54042660916672,,
1312,962500.0,1642500.0,0.0,0.0,0.0,,10.658509146081236,158.66336059570312,16.805129035882533,,
1313,962500.0,1647500.0,0.0,0.0,0.0,,15.357031499168116,209.8242645263672,19.95452208014298,,
1314,962500.0,1652500.0,0.0,0.0,0.0,,18.236282993613763,387.7510681152344,91.83934272601019,,
1315,962500.0,1657500.0,0.0,0.0,0.0,,21.65359332488318,341.45062255859375,91.01417695460295,,
1316,962500.0,1662500.0,0.0,0.0,0.0,,25.59676132513026,263.6974792480469,75.57698365637779,,
1317,962500.0,1667500.0,0.0,0.0,0.0,,29.858169347633204,140.42373657226562,33.142219488137115,,
1318,962500.0,1672500.0,1.0,1.0,1.0,평지,34.31947498503148,211.5367889404297,78.75044498164881,,
1319,962500.0,1677500.0,0.0,0.0,0.0,,38.9119833689374,212.47775268554688,59.63799855123875,,
1320,962500.0,1682500.0,20.0,5.0,15.0,산록하사면,42.93791953234994,286.3961486816406,29.741755350598925,,
1321,962500.0,1687500.0,5.0,2.0,5.0,산록하평지,47.0789726969105,254.70816040039062,41.7902893635071,,
1322,962500.0,1692500.0,1.0,1.0,0.0,산록하평지,49.50517890330398,296.62127685546875,77.09341408607288,,
1323,962500.0,1697500.0,18.0,5.0,12.0,산록하사면,46.1829250393429,105.87108612060547,27.00052393520577,,
1324,962500.0,1702500.0,1.0,1.0,0.0,산록하사면,43.185210340242605,134.46475219726562,13.939091892917885,,
1325,962500.0,1707500.0,0.0,0.0,0.0,,40.58401432919652,154.65191650390625,10.932295512145634,,
1326,962500.0,1712500.0,0.0,0.0,0.0,,38.459875793011356,164.10208129882812,87.81473181794934,,
1327,962500.0,1717500.0,0.0,0.0,0.0,,36.895282529820705,279.709716796875,36.45987555338557,,
1328,962500.0,1722500.0,0.0,0.0,0.0,,35.963338275203604,405.5120544433594,179.25177074410084,,
1329,962500.0,1727500.0,0.0,1.0,0.0,산록하사면,35.71360422637509,212.0522003173828,73.84621983915929,,
1330,962500.0,1732500.0,0.0,0.0,0.0,,33.50933007522472,247.54490661621094,46.86127699305132,,
1331,962500.0,1737500.0,0.0,0.0,0.0,,30.904492375424976,236.98500061035156,48.79497616566235,,
1332,962500.0,1742500.0,0.0,0.0,0.0,,28.879534005071317,221.91265869140625,14.224015789324188,,
1333,962500.0,1747500.0,0.0,0.0,0.0,,27.471630215567984,540.369384765625,148.24675480733254,,
1334,962500.0,1752500.0,0.0,0.0,0.0,,26.323281195235197,61.919857025146484,23.497044621386028,,
1335,962500.0,1757500.0,0.0,0.0,0.0,,24.039607096240974,63.69860076904297,16.577922734010404,,
1336,962500.0,1762500.0,0.0,0.0,0.0,,22.647081176166083,29.135845184326172,14.097493339906464,,
1337,962500.0,1767500.0,0.0,0.0,0.0,,22.313176875068077,10.178299903869629,1.4195664277440274,,
1338,962500.0,1772500.0,0.0,0.0,0.0,,22.297214090914625,26.14598846435547,8.600681955498004,,
1339,962500.0,1777500.0,0.0,0.0,0.0,,20.280311806790415,106.6627197265625,43.03242684308734,,
1340,962500.0,1782500.0,0.0,0.0,0.0,,19.350839848524867,45.94446563720703,27.277992142801217,,
1341,962500.0,1787500.0,0.0,0.0,0.0,,19.31231219309859,33.626644134521484,7.8234726056257164,,
1342,962500.0,1792500.0,0.0,0.0,0.0,,20.520211577081035,16.990345001220703,5.581179246215123,,
1343,962500.0,1797500.0,0.0,0.0,0.0,,22.785801809298622,13.873922348022461,3.9761367251228465,,
1344,962500.0,1802500.0,0.0,0.0,0.0,,25.83227525823272,5.436988830566406,0.5628337375744294,,
1345,962500.0,1807500.0,0.0,0.0,0.0,,29.418023827945483,16.635822296142578,5.128533797338686,,
1346,962500.0,1812500.0,0.0,0.0,0.0,,33.36965398181458,25.764556884765625,9.901600081584682,,
1347,962500.0,1817500.0,0.0,0.0,0.0,,37.57189758037914,84.98677825927734,29.34145976169962,,
1348,962500.0,1822500.0,0.0,0.0,0.0,,41.94950737154092,55.59980010986328,25.693340803739243,,
1349,962500.0,1827500.0,0.0,0.0,0.0,,40.070436638168545,36.319541931152344,19.968927195674024,,
1359,967500.0,1607500.0,0.0,0.0,0.0,,2.0340354655710757,107.2662582397461,77.7656187483675,,
1360,967500.0,1612500.0,0.0,0.0,0.0,,1.6043480343616736,-2.5139286518096924,8.110564098754168,,
1361,967500.0,1617500.0,0.0,0.0,0.0,,1.9800975375182377,27.031856536865234,42.845054590284235,,
1362,967500.0,1622500.0,0.0,0.0,0.0,,2.06264297991969,7.88032341003418,30.47680546346613,,
1364,967500.0,1632500.0,0.0,0.0,0.0,,0.4532238664229356,-0.25,21.65778041102432,,
1365,967500.0,1637500.0,0.0,0.0,0.0,,4.436927533297888,96.75343322753906,68.48427726707484,,
1366,967500.0,1642500.0,0.0,0.0,0.0,,8.734579593060925,74.68438720703125,51.04110149868199,,
1367,967500.0,1647500.0,0.0,0.0,0.0,,11.260503934766618,130.4754638671875,5.986733111445076,,
1368,967500.0,1652500.0,0.0,0.0,0.0,,14.598460032522379,171.27157592773438,52.91474153544805,,
1369,967500.0,1657500.0,0.0,0.0,0.0,,18.693076840836344,158.44967651367188,60.8263298369544,,
1370,967500.0,1662500.0,0.0,0.0,0.0,,23.146213691091486,280.4692077636719,5.644992918551172,,
1371,967500.0,1667500.0,43.0,5.0,40.0,산록하평지,27.78602696842299,304.4285583496094,75.62818634055031,,
1372,967500.0,1672500.0,65.0,10.0,59.0,평지,31.95762679044703,292.9188232421875,71.50509476735645,,
1373,967500.0,1677500.0,42.0,2.0,3.0,산록하사면,35.97297105477088,206.5946502685547,29.43320217203144,,
1374,967500.0,1682500.0,5.0,1.0,0.0,산록하평지,40.20969264912714,223.08860778808594,29.296383177415898,,
1375,967500.0,1687500.0,0.0,0.0,0.0,,44.60475444800874,462.57354736328125,136.70857071950277,,
1376,967500.0,1692500.0,0.0,0.0,0.0,,49.115668129396774,254.72610473632812,37.36691088774581,,
1377,967500.0,1697500.0,0.0,0.0,0.0,,50.149058102550505,92.52427673339844,19.01277956147841,,
1378,967500.0,1702500.0,13.0,9.0,16.0,구릉정상부,47.40282539590249,121.05998992919922,42.83741655675327,,
1379,967500.0,1707500.0,13.0,2.0,13.0,구릉정상,45.04583979077147,92.10264587402344,35.24153803542853,,
1380,967500.0,1712500.0,18.0,7.0,20.0,산록하평지,43.14194605482328,114.00456237792969,23.11934401971621,,
1381,967500.0,1717500.0,0.0,0.0,0.0,,41.7531715722137,216.74310302734375,73.90909559197489,,
1382,967500.0,1722500.0,48.0,4.0,51.0,산록하평지,40.931982156745676,414.22454833984375,182.21370156554278,,
1383,967500.0,1727500.0,14.0,5.0,12.0,산 정상부,40.49375149684972,299.7326965332031,126.20258686321573,,
1384,967500.0,1732500.0,20.0,1.0,17.0,산록하사면,37.708836592779676,409.36273193359375,120.12983002114201,,
1385,967500.0,1737500.0,0.0,0.0,0.0,,35.414245778687715,222.56344604492188,21.340453909913627,,
1386,967500.0,1742500.0,11.0,3.0,11.0,산록하사면,33.604923425273476,239.0973663330078,39.8695814987548,,
1387,967500.0,1747500.0,0.0,0.0,0.0,,32.35387641690611,225.74655151367188,152.44949676170572,,
1388,967500.0,1752500.0,0.0,0.0,0.0,,30.672842436877783,121.53018188476562,90.54245978971288,,
1389,967500.0,1757500.0,0.0,0.0,0.0,,28.73692467220087,55.835243225097656,24.081227705237982,,
1390,967500.0,1762500.0,0.0,0.0,0.0,,27.582574500469747,46.6163215637207,13.206511950520039,,
1391,967500.0,1767500.0,0.0,0.0,0.0,,27.309082601438305,17.18079948425293,2.349530731088744,,
1392,967500.0,1772500.0,0.0,0.0,0.0,,26.751018225431846,39.3028564453125,8.361933590017829,,
1393,967500.0,1777500.0,0.0,0.0,0.0,,25.094666103814724,98.91789245605469,2.790961675343258,,
1394,967500.0,1782500.0,0.0,0.0,0.0,,24.322361860485398,254.8460693359375,45.550761452801844,,
1395,967500.0,1787500.0,0.0,0.0,0.0,,24.283747040102288,251.43267822265625,62.02723209939407,,
1396,967500.0,1792500.0,0.0,0.0,0.0,,25.25498072127838,50.8121452331543,8.048010708697072,,
1397,967500.0,1797500.0,0.0,0.0,0.0,,27.127987985779715,18.953500747680664,16.83849137209688,,
1398,967500.0,1802500.0,0.0,0.0,0.0,,29.732833922804506,17.566810607910156,11.646319412117773,,
1399,967500.0,1807500.0,0.0,0.0,0.0,,32.89612582061207,15.429200172424316,10.65105320317944,,
1400,967500.0,1812500.0,0.0,0.0,0.0,,36.47284983285521,23.248554229736328,6.337288210963211,,
1401,967500.0,1817500.0,0.0,0.0,0.0,,40.35322113356593,73.79792785644531,65.40385014133287,,
1402,967500.0,1822500.0,0.0,0.0,0.0,,44.457801753786,131.03231811523438,77.59471469320154,,
1403,967500.0,1827500.0,0.0,0.0,0.0,,42.83801434320291,104.2402114868164,56.16871538076397,,
1413,972500.0,1607500.0,0.0,0.0,0.0,,2.7957338275910084,240.4939727783203,82.58592968867096,,
1415,972500.0,1617500.0,0.0,0.0,0.0,,1.140137748118243,8.217209815979004,17.99172626162428,,
1416,972500.0,1622500.0,0.0,0.0,0.0,,0.3019320828244986,-0.49024856090545654,0.43436105711962436,,
1417,972500.0,1627500.0,0.0,0.0,0.0,,0.9888426535440383,42.73093032836914,17.133647378260683,,
1419,972500.0,1637500.0,0.0,0.0,0.0,,2.250875490927427,214.49913024902344,64.04935456527929,,
1420,972500.0,1642500.0,0.0,0.0,0.0,,4.351720167337316,21.868267059326172,49.44100509426765,,
1421,972500.0,1647500.0,0.0,0.0,0.0,,7.573108130938118,261.74822998046875,80.01129762388335,,
1422,972500.0,1652500.0,0.0,0.0,0.0,,11.986160904106862,172.81759643554688,79.76171469249559,,
1423,972500.0,1657500.0,0.0,0.0,0.0,,16.732726606127247,139.2577362060547,10.278951017508428,,
1424,972500.0,1662500.0,0.0,0.0,0.0,,21.187611625391785,159.37106323242188,71.45035972868965,,
1425,972500.0,1667500.0,0.0,0.0,0.0,,24.933504022064835,293.563720703125,72.12245779776944,,
1426,972500.0,1672500.0,0.0,0.0,0.0,,29.059324824369355,358.7000732421875,143.9036125181252,,
1427,972500.0,1677500.0,0.0,0.0,0.0,,33.424677944268886,220.7754364013672,102.25216813458744,,
1428,972500.0,1682500.0,0.0,0.0,0.0,,37.94698712820269,476.5825500488281,23.639703136914946,,
1429,972500.0,1687500.0,2.0,1.0,0.0,산록하사면,42.57626766800804,514.10888671875,23.60340977981598,,
1430,972500.0,1692500.0,0.0,0.0,0.0,,47.28110938808176,182.0987091064453,78.3327196396016,,
1431,972500.0,1697500.0,0.0,0.0,0.0,,50.96084759169689,201.0467071533203,30.998531614683294,,
1432,972500.0,1702500.0,0.0,0.0,0.0,,51.75995864466894,75.31230163574219,12.571590170484455,,
1433,972500.0,1707500.0,0.0,0.0,0.0,,49.61041368341199,91.99312591552734,50.06336660180575,,
1434,972500.0,1712500.0,3.0,1.0,7.0,구릉정상부,47.88833858864497,115.81566619873047,18.414572299347103,,
1435,972500.0,1717500.0,0.0,0.0,0.0,,46.64110633038345,289.36090087890625,43.93237166093971,,
1436,972500.0,1722500.0,0.0,0.0,0.0,,45.90743541806237,172.19387817382812,73.09978764803616,,
1437,972500.0,1727500.0,6.0,2.0,4.0,산록하평지(추정),44.59624496949512,210.36500549316406,24.154338468730742,,
1438,972500.0,1732500.0,16.0,3.0,1.0,산록하사면,42.083696513870535,248.55670166015625,40.9505946565642,,
1439,972500.0,1737500.0,1.0,1.0,0.0,,40.01675336481899,283.97674560546875,31.88181777915624,,
1440,972500.0,1742500.0,2.0,2.0,0.0,산록하사면,38.399925422934324,337.8235778808594,14.518098111107285,,
1441,972500.0,1747500.0,17.0,8.0,13.0,구릉정상,37.26736067526059,323.3116455078125,38.54352998554455,,
1442,972500.0,1752500.0,10.0,1.0,1.0,산록하평지,35.19561611098232,175.45889282226562,109.22927368134263,,
1443,972500.0,1757500.0,0.0,0.0,0.0,,33.52191775376008,189.89215087890625,75.02234031880906,,
1444,972500.0,1762500.0,0.0,0.0,0.0,,32.53777107221808,57.47570037841797,25.994549808888248,,
1445,972500.0,1767500.0,0.0,0.0,0.0,,32.30625516531262,125.970703125,49.336423436446836,,
1446,972500.0,1772500.0,0.0,0.0,0.0,,31.36986126808169,84.49534606933594,24.667118482369613,,
1447,972500.0,1777500.0,0.0,0.0,0.0,,29.969876321787726,140.7704620361328,13.464127731915468,,
1448,972500.0,1782500.0,0.0,0.0,0.0,,29.297127119347095,149.69874572753906,33.97286026312658,,
1449,972500.0,1787500.0,0.0,0.0,0.0,,29.264916510587366,276.3733215332031,35.53100906008059,,
1450,972500.0,1792500.0,0.0,0.0,0.0,,30.07572142602925,133.0330352783203,35.22838988535081,,
1451,972500.0,1797500.0,0.0,0.0,0.0,,31.664849600473087,58.779747009277344,27.9903030085728,,
1452,972500.0,1802500.0,0.0,0.0,0.0,,33.923095099725884,58.15562057495117,48.14262608863959,,
1453,972500.0,1807500.0,4.0,2.0,1.0,산록하사면,36.727238693774844,229.66448974609375,45.75602966493077,,
1454,972500.0,1812500.0,0.0,0.0,0.0,,39.96252923669845,147.13690185546875,150.4315725236751,,
1455,972500.0,1817500.0,0.0,0.0,0.0,,43.532946418987585,535.8536376953125,128.72274746410253,,
1456,972500.0,1822500.0,0.0,0.0,0.0,,47.362760739244386,149.07528686523438,89.95703968614717,,
1457,972500.0,1827500.0,0.0,0.0,0.0,,45.984247882980924,62.6440315246582,29.252704843523603,,
1462,977500.0,1582500.0,0.0,0.0,0.0,,18.484594524175648,70.8851089477539,23.06310330172107,0.334389853477478,0.17966710031032562
1469,977500.0,1617500.0,0.0,0.0,0.0,,2.443547300550808,160.91769409179688,45.97178007353491,,
1470,977500.0,1622500.0,0.0,0.0,0.0,,0.235942022489974,199.913818359375,63.411782982555536,,
1471,977500.0,1627500.0,0.0,0.0,0.0,,0.04297915154967064,42.25461196899414,39.08918425452461,,
1472,977500.0,1632500.0,0.0,0.0,0.0,,0.0008928335399601112,73.7395248413086,8.58505413267181,,
1473,977500.0,1637500.0,0.0,0.0,0.0,,1.5613954965410486,-1.0,7.036940141715692,,
1474,977500.0,1642500.0,14.0,3.0,9.0,산록하평지,1.260515055288443,6.466744422912598,31.120963135633254,,
1475,977500.0,1647500.0,0.0,0.0,0.0,,6.156702417761281,67.47198486328125,96.35818039901199,,
1476,977500.0,1652500.0,0.0,0.0,0.0,,11.14545069152102,439.3132019042969,102.37040871911634,,
1477,977500.0,1657500.0,0.0,0.0,0.0,,14.11752808140514,272.5177001953125,40.81521120270277,,
1478,977500.0,1662500.0,0.0,0.0,0.0,,17.946290300759895,264.01165771484375,106.84504779896773,,
1479,977500.0,1667500.0,0.0,0.0,0.0,,22.244866194001588,264.37530517578125,119.01121386315793,,
1480,977500.0,1672500.0,0.0,0.0,0.0,,26.788034799494355,262.6964416503906,32.453685720765066,,
1481,977500.0,1677500.0,0.0,0.0,0.0,,31.470042021719742,80.25741577148438,4.3854822150092865,,
1482,977500.0,1682500.0,0.0,0.0,0.0,,36.23698485477245,88.38361358642578,38.64778292205532,,
1483,977500.0,1687500.0,0.0,0.0,0.0,,40.28991819127871,158.74862670898438,101.78371179527329,,
1484,977500.0,1692500.0,0.0,0.0,0.0,,43.88987504957875,410.0753173828125,71.32295277673558,,
1485,977500.0,1697500.0,0.0,0.0,0.0,,47.5752088460039,302.71978759765625,131.4503833944689,,
1486,977500.0,1702500.0,0.0,0.0,0.0,,51.48281132197561,170.29803466796875,142.49708870827249,,
1487,977500.0,1707500.0,0.0,0.0,0.0,,54.25180742816494,284.04150390625,77.14231240740607,,
1488,977500.0,1712500.0,20.0,2.0,30.0,구릉정상,52.68167077992235,149.94451904296875,29.334388256123223,,
1489,977500.0,1717500.0,0.0,0.0,0.0,,51.55054086142604,168.42518615722656,4.609607313477451,,
1490,977500.0,1722500.0,0.0,0.0,0.0,,50.88770077383128,157.0292510986328,57.30914335569635,,
1491,977500.0,1727500.0,4.0,1.0,3.0,평지,48.866207346895855,387.36676025390625,48.04250744914705,,
1492,977500.0,1732500.0,20.0,1.0,11.0,산록하사면,46.58453249053981,286.185302734375,21.27111098401613,,
1493,977500.0,1737500.0,0.0,0.0,0.0,,44.683374357015325,322.32122802734375,56.425343972788575,,
1494,977500.0,1742500.0,0.0,0.0,0.0,,43.238734196833924,306.2223205566406,51.81929746261001,,
1495,977500.0,1747500.0,24.0,8.0,20.0,산록하사면,41.85274121545122,396.0093078613281,5.356003091134854,,
1496,977500.0,1752500.0,17.0,2.0,1.0,산록하사면,39.83264394571048,350.14739990234375,102.62966995130839,,
1497,977500.0,1757500.0,0.0,0.0,0.0,,38.3617921917624,219.1320037841797,25.33935518480815,,
1498,977500.0,1762500.0,0.0,0.0,0.0,,37.504862039769975,111.57506561279297,44.24452806520516,,
1499,977500.0,1767500.0,0.0,0.0,0.0,,37.30418546330151,385.3133544921875,41.99964159071091,,
1500,977500.0,1772500.0,0.0,0.0,0.0,,36.090433855247525,273.6739196777344,76.81204584832314,,
1501,977500.0,1777500.0,0.0,0.0,0.0,,34.88043443858688,161.0789337158203,62.56682522383813,,
1502,977500.0,1782500.0,0.0,0.0,0.0,,34.27909896002454,131.0655517578125,30.73548753901815,,
1503,977500.0,1787500.0,0.0,0.0,0.0,,34.25157378042097,314.2905578613281,30.74633276854017,,
1504,977500.0,1792500.0,0.0,0.0,0.0,,34.946873785219864,72.03038024902344,49.086255100624086,,
1505,977500.0,1797500.0,0.0,0.0,0.0,,36.323513985909365,131.9899139404297,68.2436677170256,,
1506,977500.0,1802500.0,0.0,0.0,0.0,,38.308110749670476,225.23191833496094,50.15684278769787,,
1507,977500.0,1807500.0,0.0,0.0,0.0,,40.81206966245996,188.03054809570312,0.2760283090925368,,
1508,977500.0,1812500.0,0.0,0.0,0.0,,43.74629939843999,149.99563598632812,35.05630629727798,,
1509,977500.0,1817500.0,0.0,0.0,0.0,,47.03033480619095,308.25042724609375,112.82611078314362,,
1510,977500.0,1822500.0,0.0,0.0,0.0,,50.596107290056246,144.34841918945312,54.91101982831023,,
1511,977500.0,1827500.0,0.0,0.0,0.0,,49.43689547148378,62.456356048583984,50.48125438644954,,
1512,982500.0,1562500.0,0.0,0.0,0.0,,1.149693454541481,59.04326248168945,48.57510716136865,,
1521,982500.0,1607500.0,0.0,0.0,0.0,,0.6221154227107447,26.42473793029785,5.635656210000911,,
1522,982500.0,1612500.0,0.0,0.0,0.0,,3.6376762477031077,39.70753479003906,35.57975548759811,,
1523,982500.0,1617500.0,0.0,0.0,0.0,,4.165657747883499,64.6147232055664,30.03173493290402,,
1524,982500.0,1622500.0,0.0,0.0,0.0,,3.7547781837892344,74.67923736572266,24.633266603932917,,
1525,982500.0,1627500.0,0.0,0.0,0.0,,1.2426498733085445,41.312801361083984,16.137698532770912,,
